# -*- fill-column: 79 -*-
#
# This file contains named palettes that can be specified to "bleopt
# colorglass_base16_palette".  The first column is the name of the palette.
# The next 16 values ($2..$17) provides the codes of the basic 16 colors.  $18
# and $19 is the default foreground and background colors, and $20 is the
# cursor color, if available.

# https://github.com/akinomyoga/contra
MonaLisa                       0x351B0E 0x9B291C 0x636232 0xC36E28 0x515C5D 0x9B1D29 0x588056 0xF7D75C 0x874228 0xFF4331 0xB4B264 0xFF9566 0x9EB2B4 0xFF5B6A 0x8ACD8F 0xFFE598 0xF7D66A 0x120B0D 0xF7D66A
MonoAmber                      0x402500 0xFF9400 0xFF9400 0xFF9400 0xFF9400 0xFF9400 0xFF9400 0xFF9400 0xFF9400 0xFF9400 0xFF9400 0xFF9400 0xFF9400 0xFF9400 0xFF9400 0xFF9400 0xFF9400 0x2B1900 0xFF9400
MonoCyan                       0x003340 0x00CCFF 0x00CCFF 0x00CCFF 0x00CCFF 0x00CCFF 0x00CCFF 0x00CCFF 0x00CCFF 0x00CCFF 0x00CCFF 0x00CCFF 0x00CCFF 0x00CCFF 0x00CCFF 0x00CCFF 0x00CCFF 0x00222B 0x00CCFF
MonoGreen                      0x034000 0x0BFF00 0x0BFF00 0x0BFF00 0x0BFF00 0x0BFF00 0x0BFF00 0x0BFF00 0x0BFF00 0x0BFF00 0x0BFF00 0x0BFF00 0x0BFF00 0x0BFF00 0x0BFF00 0x0BFF00 0x0BFF00 0x022B00 0x0BFF00
MonoRed                        0x401200 0xFF3600 0xFF3600 0xFF3600 0xFF3600 0xFF3600 0xFF3600 0xFF3600 0xFF3600 0xFF3600 0xFF3600 0xFF3600 0xFF3600 0xFF3600 0xFF3600 0xFF3600 0xFF3600 0x2B0C00 0xFF3600
MonoWhite                      0x3B3B3B 0xFAFAFA 0xFAFAFA 0xFAFAFA 0xFAFAFA 0xFAFAFA 0xFAFAFA 0xFAFAFA 0xFAFAFA 0xFAFAFA 0xFAFAFA 0xFAFAFA 0xFAFAFA 0xFAFAFA 0xFAFAFA 0xFAFAFA 0xFAFAFA 0x262626 0xFAFAFA
MonoYellow                     0x403500 0xFFD300 0xFFD300 0xFFD300 0xFFD300 0xFFD300 0xFFD300 0xFFD300 0xFFD300 0xFFD300 0xFFD300 0xFFD300 0xFFD300 0xFFD300 0xFFD300 0xFFD300 0xFFD300 0x2B2400 0xFFD300
MonokaiDark                    0x75715E 0xF92672 0xA6E22E 0xF4BF75 0x66D9EF 0xAE81FF 0x2AA198 0xF9F8F5 0x272822 0xF92672 0xA6E22E 0xF4BF75 0x66D9EF 0xAE81FF 0x2AA198 0xF8F8F2 0xF8F8F2 0x272822 0xF8F8F2
MonokaiPro                     0x2D2A2E 0xFF6188 0xA9DC76 0xFFD866 0xFC9867 0xAB9DF2 0x78DCE8 0xFCFCFA 0x908E8F 0xFF6188 0xA9DC76 0xFFD866 0xFC9867 0xAB9DF2 0x78DCE8 0xFCFCFA 0xFCFCFA 0x2D2A2E 0xFCFCFA
MonokaiProLight                0xFEFAF9 0xE14775 0x269D69 0xCC7A0A 0xE16032 0x7058BE 0x1C8CA8 0x29242A 0x6E6B6A 0xE14775 0x269D69 0xCC7A0A 0xE16032 0x7058BE 0x1C8CA8 0x29242A 0x29242A 0xFEFAF9 0x29242A
MonokaiProLightSun             0xFDF7F3 0xCE4770 0x218871 0xB16803 0xD4572B 0x6851A2 0x2473B6 0x2C232E 0x595451 0xCE4770 0x218871 0xB16803 0xD4572B 0x6851A2 0x2473B6 0x2C232E 0x2C232E 0xFDF7F3 0x2C232E
MonokaiProMachine              0x273136 0xFF6D7E 0xA2E57B 0xFFED72 0xFFB270 0xBAA0F8 0x7CD5F1 0xF2FFFC 0xADB1B4 0xFF6D7E 0xA2E57B 0xFFED72 0xFFB270 0xBAA0F8 0x7CD5F1 0xF2FFFC 0xF2FFFC 0x273136 0xF2FFFC
MonokaiProOcatagon             0x3A3D4B 0xFF657A 0xBAD761 0xFFD76D 0xFF9B5E 0xC39AC9 0x9CD1BB 0xEAF2F1 0xADAEB4 0xFF657A 0xBAD761 0xFFD76D 0xFF9B5E 0xC39AC9 0x9CD1BB 0xEAF2F1 0xEAF2F1 0x3A3D4B 0xEAF2F1
MonokaiProRistretto            0x3E3838 0xDF7484 0xBBD87E 0xEDCE73 0xDC9373 0xA9AAE9 0xA4D7CC 0xFBF2F3 0x70696A 0xDF7484 0xBBD87E 0xEDCE73 0xDC9373 0xA9AAE9 0xA4D7CC 0xFBF2F3 0xFBF2F3 0x3E3838 0xFBF2F3
MonokaiProSpectrum             0x363537 0xFC618D 0x7BD88F 0xFCE566 0xFD9353 0x948AE3 0x5AD4E6 0xF7F1FF 0xA1A1A1 0xFC618D 0x7BD88F 0xFCE566 0xFD9353 0x948AE3 0x5AD4E6 0xF7F1FF 0xF7F1FF 0x363537 0xF7F1FF
MonokaiSoda                    0x1A1A1A 0xF4005F 0x98E024 0xFA8419 0x9D65FF 0xF4005F 0x58D1EB 0xC4C5B5 0x625E4C 0xF4005F 0x98E024 0xE0D561 0x9D65FF 0xF4005F 0x58D1EB 0xF6F6EF 0xC4C5B5 0x1A1A1A 0xC4C5B5
Moonfly                        0x323437 0xFF5454 0x8CC85F 0xE3C78A 0x80A0FF 0xCF87E8 0x79DAC8 0xC6C6C6 0x949494 0xFF5189 0x36C692 0xC2C292 0x74B2FF 0xAE81FF 0x85DC85 0xE4E4E4 0xBDBDBD 0x080808 0x9E9E9E
Morada                         0x040404 0x0F49C4 0x48B117 0xE87324 0xBC0116 0x665B93 0x70A699 0xF5DCBE 0x4F7CBF 0x1C96C7 0x3BFF6F 0xEFC31C 0xFB605B 0x975B5A 0x1EFF8E 0xF6F5FB 0xFFFFFF 0x211F46 0xFFFFFF
N0Tch2K                        0x383838 0xA95551 0x666666 0xA98051 0x657D3E 0x767676 0xC9C9C9 0xD0B8A3 0x474747 0xA97775 0x8C8C8C 0xA99175 0x98BD5E 0xA3A3A3 0xDCDCDC 0xD8C8BB 0xA0A0A0 0x222222 0xA0A0A0
Nanosecond                     0x000000 0xFF0000 0x00AA00 0xFFAA00 0x00AAFF 0xFF00FF 0x00AAAA 0xAAAAAA 0x555555 0xFF5555 0x80FF80 0xFFFF80 0xAACCFF 0xFFAAFF 0x80FFFF 0xFFFFFF 0xFAFAFA 0x112233 0xFAFAFA
NeonNight                      0x20242D 0xFF8E8E 0x7EFDD0 0xFCAD3F 0x69B4F9 0xDD92F6 0x8CE8FF 0xC9CCCD 0x20242D 0xFF8E8E 0x7EFDD0 0xFCAD3F 0x69B4F9 0xDD92F6 0x8CE8FF 0xC9CCCD 0xC7C8FF 0x20242D 0xC7C8FF
Neopolitan                     0x000000 0x800000 0x61CE3C 0xFBDE2D 0x253B76 0xFF0080 0x8DA6CE 0xF8F8F8 0x000000 0x800000 0x61CE3C 0xFBDE2D 0x253B76 0xFF0080 0x8DA6CE 0xF8F8F8 0xFFFFFF 0x271F19 0xFFFFFF
Nep                            0x000000 0xDD6F00 0x00DD6F 0x6FDD00 0x6F00DD 0xDD006F 0x006FDD 0xF2F2F2 0x7D7D7D 0xFFB974 0x74FFB9 0xB9FF74 0xB974FF 0xFF74B9 0x74B9FF 0xFFFFFF 0x23476A 0x758480 0x23476A
Neutron                        0x23252B 0xB54036 0x5AB977 0xDEB566 0x6A7C93 0xA4799D 0x3F94A8 0xE6E8EF 0x23252B 0xB54036 0x5AB977 0xDEB566 0x6A7C93 0xA4799D 0x3F94A8 0xEBEDF2 0xE6E8EF 0x1C1E22 0xE6E8EF
NightOwl                       0x011627 0xEF5350 0x22DA6E 0xADDB67 0x82AAFF 0xC792EA 0x21C7A8 0xFFFFFF 0x575656 0xEF5350 0x22DA6E 0xFFEB95 0x82AAFF 0xC792EA 0x7FDBCA 0xFFFFFF 0xD6DEEB 0x011627 0xD6DEEB
Nightfly                       0x1D3B53 0xFC514E 0xA1CD5E 0xE3D18A 0x82AAFF 0xC792EA 0x7FDBCA 0xA1AAB8 0x7C8F8F 0xFF5874 0x21C7A8 0xECC48D 0x82AAFF 0xAE81FF 0x7FDBCA 0xD6DEEB 0xBDC1C6 0x011627 0x9CA1AA
NightlionV1                    0x4C4C4C 0xBB0000 0x5FDE8F 0xF3F167 0x276BD8 0xBB00BB 0x00DADF 0xBBBBBB 0x555555 0xFF5555 0x55FF55 0xFFFF55 0x5555FF 0xFF55FF 0x55FFFF 0xFFFFFF 0xBBBBBB 0x000000 0xBBBBBB
NightlionV2                    0x4C4C4C 0xBB0000 0x04F623 0xF3F167 0x64D0F0 0xCE6FDB 0x00DADF 0xBBBBBB 0x555555 0xFF5555 0x7DF71D 0xFFFF55 0x62CBE8 0xFF9BF5 0x00CCD8 0xFFFFFF 0xBBBBBB 0x171717 0xBBBBBB
Nighty                         0x373D48 0x9B3E46 0x095B32 0x808020 0x1D3E6F 0x823065 0x3A7458 0x828282 0x5C6370 0xD0555F 0x119955 0xDFE048 0x4674B8 0xED86C9 0x70D2A4 0xDFDFDF 0xDFDFDF 0x2F2F2F 0xDFDFDF
Nord                           0x3B4252 0xBF616A 0xA3BE8C 0xEBCB8B 0x81A1C1 0xB48EAD 0x88C0D0 0xE5E9F0 0x4C566A 0xBF616A 0xA3BE8C 0xEBCB8B 0x81A1C1 0xB48EAD 0x8FBCBB 0xECEFF4 0xD8DEE9 0x2E3440 0xD8DEE9
NordLight                      0x003B4E 0xE64569 0x069F5F 0xDAB752 0x439ECF 0xD961DC 0x00B1BE 0xB3B3B3 0x3E89A1 0xE4859A 0xA2CCA1 0xE1E387 0x6FBBE2 0xE586E7 0x96DCDA 0xDEDEDE 0x004F7C 0xEBEAF2 0x439ECF
Novel                          0x000000 0xCC0000 0x009600 0xD06B00 0x0000CC 0xCC00CC 0x0087CC 0xCCCCCC 0x808080 0xCC0000 0x009600 0xD06B00 0x0000CC 0xCC00CC 0x0087CC 0xFFFFFF 0x3B2322 0xDFDBC3 0x3B2322
Obsidian                       0x000000 0xA60001 0x00BB00 0xFECD22 0x3A9BDB 0xBB00BB 0x00BBBB 0xBBBBBB 0x555555 0xFF0003 0x93C863 0xFEF874 0xA1D7FF 0xFF55FF 0x55FFFF 0xFFFFFF 0xCDCDCD 0x283033 0xCDCDCD
OceanDark                      0x4F4F4F 0xAF4B57 0xAFD383 0xE5C079 0x7D90A4 0xA4799D 0x85A6A5 0xEEEDEE 0x7B7B7B 0xAF4B57 0xCEFFAB 0xFFFECC 0xB5DCFE 0xFB9BFE 0xDFDFFD 0xFEFFFE 0x979CAC 0x1C1F27 0x979CAC
OceanicNext                    0x121C21 0xE44754 0x89BD82 0xF7BD51 0x5486C0 0xB77EB8 0x50A5A4 0xFFFFFF 0x52606B 0xE44754 0x89BD82 0xF7BD51 0x5486C0 0xB77EB8 0x50A5A4 0xFFFFFF 0xB3B8C3 0x121B21 0xB3B8C3
Ollie                          0x000000 0xAC2E31 0x31AC61 0xAC4300 0x2D57AC 0xB08528 0x1FA6AC 0x8A8EAC 0x5B3725 0xFF3D48 0x3BFF99 0xFF5E1E 0x4488FF 0xFFC21D 0x1FFAFF 0x5B6EA7 0x8A8DAE 0x222125 0x8A8DAE
Omni                           0x191622 0xE96379 0x67E480 0xE89E64 0x78D1E1 0x988BC7 0xFF79C6 0xABB2BF 0x000000 0xE96379 0x67E480 0xE89E64 0x78D1E1 0x988BC7 0xFF79C6 0xFFFFFF 0xABB2BF 0x191622 0xABB2BF
OneDark                        0x000000 0xE06C75 0x98C379 0xD19A66 0x61AFEF 0xC678DD 0x56B6C2 0xABB2BF 0x5C6370 0xE06C75 0x98C379 0xD19A66 0x61AFEF 0xC678DD 0x56B6C2 0xFFFEFE 0x5C6370 0x1E2127 0x5C6370
OneHalfBlack                   0x282C34 0xE06C75 0x98C379 0xE5C07B 0x61AFEF 0xC678DD 0x56B6C2 0xDCDFE4 0x282C34 0xE06C75 0x98C379 0xE5C07B 0x61AFEF 0xC678DD 0x56B6C2 0xDCDFE4 0xDCDFE4 0x000000 0xDCDFE4
OneLight                       0x000000 0xDA3E39 0x41933E 0x855504 0x315EEE 0x930092 0x0E6FAD 0x8E8F96 0x2A2B32 0xDA3E39 0x41933E 0x855504 0x315EEE 0x930092 0x0E6FAD 0xFFFEFE 0x2A2B32 0xF8F8F8 0x2A2B32
OxocarbonDark                  0x262626 0xEE5396 0x42BE65 0xFFE97B 0x33B1FF 0xFF7EB6 0x3DDBD9 0xDDE1E6 0x393939 0xEE5396 0x42BE65 0xFFE97B 0x33B1FF 0xFF7EB6 0x3DDBD9 0xFFFFFF 0xFFFFFF 0x161616 0x6F6F6F
Palenight                      0x292D3E 0xF07178 0xC3E88D 0xFFCB6B 0x82AAFF 0xC792EA 0x60ADEC 0xABB2BF 0x959DCB 0xF07178 0xC3E88D 0xFF5572 0x82AAFF 0xFFCB6B 0x676E95 0xFFFEFE 0xBFC7D5 0x292D3E 0xBFC7D5
Pali                           0x0A0A0A 0xAB8F74 0x74AB8F 0x8FAB74 0x8F74AB 0xAB748F 0x748FAB 0xF2F2F2 0x5D5D5D 0xFF1D62 0x9CC3AF 0xFFD00A 0xAF9CC3 0xFF1D62 0x4BB8FD 0xA020F0 0xD9E6F2 0x232E37 0xD9E6F2
Panda                          0x1F1F20 0xFB055A 0x26FFD4 0xFDAA5A 0x5C9FFF 0xFC59A6 0x26FFD4 0xF0F0F0 0x5C6370 0xFB055A 0x26FFD4 0xFEBE7E 0x55ADFF 0xFD95D0 0x26FFD4 0xF0F0F0 0xF0F0F0 0x1D1E20 0xF0F0F0
Paper                          0x000000 0xcc3e28 0x216609 0xb58900 0x1e6fcc 0x5c21a5 0x158c86 0xaaaaaa 0x555555 0xcc3e28 0x216609 0xb58900 0x1e6fcc 0x5c21a5 0x158c86 0xaaaaaa 0x000000 0xf2eede 0x000000
PapercolorDark                 0x1C1C1C 0xAF005F 0x5FAF00 0xD7AF5F 0x5FAFD7 0x808080 0xD7875F 0xD0D0D0 0x585858 0x5FAF5F 0xAFD700 0xAF87D7 0xFFAF00 0xFF5FAF 0x00AFAF 0x5F8787 0xD0D0D0 0x1C1C1C 0xD0D0D0
PapercolorLight                0xEEEEEE 0xAF0000 0x008700 0x5F8700 0x0087AF 0x878787 0x005F87 0x444444 0xBCBCBC 0xD70000 0xD70087 0x8700AF 0xD75F00 0xD75F00 0x005FAF 0x005F87 0x444444 0xEEEEEE 0x444444
ParaisoDark                    0x2F1E2E 0xEF6155 0x48B685 0xFEC418 0x06B6EF 0x815BA4 0x5BC4BF 0xA39E9B 0x776E71 0xEF6155 0x48B685 0xFEC418 0x06B6EF 0x815BA4 0x5BC4BF 0xE7E9DB 0xA39E9B 0x2F1E2E 0xA39E9B
PaulMillr                      0x2A2A2A 0xFF0000 0x79FF0F 0xD3BF00 0x396BD7 0xB449BE 0x66CCFF 0xBBBBBB 0x666666 0xFF0080 0x66FF66 0xF3D64E 0x709AED 0xDB67E6 0x7ADFF2 0xFFFFFF 0xF2F2F2 0x000000 0xF2F2F2
PencilDark                     0x212121 0xC30771 0x10A778 0xA89C14 0x008EC4 0x523C79 0x20A5BA 0xD9D9D9 0x424242 0xFB007A 0x5FD7AF 0xF3E430 0x20BBFC 0x6855DE 0x4FB8CC 0xF1F1F1 0xF1F1F1 0x212121 0xF1F1F1
PencilLight                    0x212121 0xC30771 0x10A778 0xA89C14 0x008EC4 0x523C79 0x20A5BA 0xD9D9D9 0x424242 0xFB007A 0x5FD7AF 0xF3E430 0x20BBFC 0x6855DE 0x4FB8CC 0xF1F1F1 0x424242 0xF1F1F1 0x424242
Peppermint                     0x353535 0xE64569 0x89D287 0xDAB752 0x439ECF 0xD961DC 0x64AAAF 0xB3B3B3 0x535353 0xE4859A 0xA2CCA1 0xE1E387 0x6FBBE2 0xE586E7 0x96DCDA 0xDEDEDE 0xC7C7C7 0x000000 0xBBBBBB
Pixiefloss                     0x2F2942 0xFF857F 0x48B685 0xE6C000 0xAE81FF 0xEF6155 0xC2FFDF 0xF8F8F2 0x75507B 0xF1568E 0x5ADBA2 0xD5A425 0xC5A3FF 0xEF6155 0xC2FFFF 0xF8F8F0 0xD1CAE8 0x241F33 0xD1CAE8
Pnevma                         0x2F2E2D 0xA36666 0x90A57D 0xD7AF87 0x7FA5BD 0xC79EC4 0x8ADBB4 0xD0D0D0 0x4A4845 0xD78787 0xAFBEA2 0xE4C9AF 0xA1BDCE 0xD7BEDA 0xB1E7DD 0xEFEFEF 0xD0D0D0 0x1C1C1C 0xD0D0D0
Powershell                     0x000000 0x7E0008 0x098003 0xC4A000 0x010083 0xD33682 0x0E807F 0x7F7C7F 0x808080 0xEF2929 0x1CFE3C 0xFEFE45 0x268AD2 0xFE13FA 0x29FFFE 0xC2C1C3 0xF6F6F7 0x052454 0xF6F6F7
Predawn                        0xF18260 0xB51A20 0xA6CC75 0xFED33A 0x81B2B1 0xEB6C4E 0x81B2B1 0xEAEAEA 0x666666 0xFF000B 0xC4EE94 0xE8E06D 0xA5EBEA 0xEF8A50 0xA5EBEA 0xFFFFFF 0xF1F1F1 0x282828 0xF1F1F1
Pro                            0x000000 0x990000 0x00A600 0x999900 0x2009DB 0xB200B2 0x00A6B2 0xBFBFBF 0x666666 0xE50000 0x00D900 0xE5E500 0x0000FF 0xE500E5 0x00E5E5 0xE5E5E5 0xF2F2F2 0x000000 0xF2F2F2
PurplePeopleEater              0x0D1117 0xE34C26 0x238636 0xED9A51 0xA5D6FF 0x6EB0E8 0xC09AEB 0xC9D1D9 0x0D1117 0xFF7B72 0x3BAB4A 0xFFA657 0xA5D6FF 0x79C0FF 0xB694DF 0xC9D1D9 0xC9D1D9 0x161B22 0xC9D1D9
Quiet                          0x141414 0xC16262 0x49B685 0xC5B76D 0x4992B6 0x815BBE 0x41A4A4 0xC5C5C5 0x505050 0xED5E7A 0x7ECE7E 0xDBDB70 0x4DBFFF 0xC067E4 0x70DBD8 0xF0F0F0 0xB9B9B9 0x141414 0xA0A0A0
RedAlert                       0x000000 0xD62E4E 0x71BE6B 0xBEB86B 0x489BEE 0xE979D7 0x6BBEB8 0xD6D6D6 0x262626 0xE02553 0xAFF08C 0xDFDDB7 0x65AAF1 0xDDB7DF 0xB7DFDD 0xFFFFFF 0xFFFFFF 0x762423 0xFFFFFF
RedSands                       0x000000 0xFF3F00 0x00BB00 0xE7B000 0x0072FF 0xBB00BB 0x00BBBB 0xBBBBBB 0x555555 0xBB0000 0x00BB00 0xE7B000 0x0072AE 0xFF55FF 0x55FFFF 0xFFFFFF 0xD7C9A7 0x7A251E 0xD7C9A7
Relaxed                        0x151515 0xBC5653 0x909D63 0xEBC17A 0x6A8799 0xB06698 0xC9DFFF 0xD9D9D9 0x636363 0xBC5653 0xA0AC77 0xEBC17A 0x7EAAC7 0xB06698 0xACBBD0 0xF7F7F7 0xD9D9D9 0x353A44 0xD9D9D9
Rippedcasts                    0x000000 0xCDAF95 0xA8FF60 0xBFBB1F 0x75A5B0 0xFF73FD 0x5A647E 0xBFBFBF 0x666666 0xEECBAD 0xBCEE68 0xE5E500 0x86BDC9 0xE500E5 0x8C9BC4 0xE5E5E5 0xFFFFFF 0x2B2B2B 0xFFFFFF
RoséPine                       0x26233A 0xEB6F92 0x9CCFD8 0xF6C177 0x31748F 0xC4A7E7 0xEBBCBA 0xE0DEF4 0x6E6A86 0xEB6F92 0x9CCFD8 0xF6C177 0x31748F 0xC4A7E7 0xEBBCBA 0xE0DEF4 0xE0DEF4 0x191724 0xE0DEF4
RoséPineDawn                   0xF2E9E1 0xB4637A 0x56949F 0xEA9D34 0x286983 0x907AA9 0xD7827E 0x575279 0x9893A5 0xB4637A 0x56949F 0xEA9D34 0x286983 0x907AA9 0xD7827E 0x575279 0x575279 0xFAF4ED 0x575279
RoséPineMoon                   0x393552 0xEB6F92 0x9CCFD8 0xF6C177 0x3E8FB0 0xC4A7E7 0xEA9A97 0xE0DEF4 0x6E6A86 0xEB6F92 0x9CCFD8 0xF6C177 0x3E8FB0 0xC4A7E7 0xEA9A97 0xE0DEF4 0xE0DEF4 0x232136 0xE0DEF4
Royal                          0x241F2B 0x91284C 0x23801C 0xB49D27 0x6580B0 0x674D96 0x8AAABE 0x524966 0x312D3D 0xD5356C 0x2CD946 0xFDE83B 0x90BAF9 0xA479E3 0xACD4EB 0x9E8CBD 0x514968 0x100815 0x514968
Sat                            0x000000 0xDD0007 0x07DD00 0xDDD600 0x0007DD 0xD600DD 0x00DDD6 0xF2F2F2 0x7D7D7D 0xFF7478 0x78FF74 0xFFFA74 0x7478FF 0xFA74FF 0x74FFFA 0xFFFFFF 0x23476A 0x758480 0x23476A
SeaShells                      0x17384C 0xD15123 0x027C9B 0xFCA02F 0x1E4950 0x68D4F1 0x50A3B5 0xDEB88D 0x434B53 0xD48678 0x628D98 0xFDD39F 0x1BBCDD 0xBBE3EE 0x87ACB4 0xFEE4CE 0xDEB88D 0x09141B 0xDEB88D
SeafoamPastel                  0x757575 0x825D4D 0x728C62 0xADA16D 0x4D7B82 0x8A7267 0x729494 0xE0E0E0 0x8A8A8A 0xCF937A 0x98D9AA 0xFAE79D 0x7AC3CF 0xD6B2A1 0xADE0E0 0xE0E0E0 0xD4E7D4 0x243435 0xD4E7D4
SelenizedBlack                 0x252525 0xed4a46 0x70b433 0xdbb32d 0x368aeb 0xeb6eb7 0x3fc5b7 0x777777 0x3b3b3b 0xff5e56 0x83c746 0xefc541 0x4f9cfe 0xff81ca 0x56d8c9 0xdedede 0xb9b9b9 0x181818 0xdedede
SelenizedDark                  0x184956 0xfa5750 0x75b938 0xdbb32d 0x4695f7 0xf275be 0x41c7b9 0x72898f 0x2d5b69 0xff665c 0x84c747 0xebc13d 0x58a3ff 0xff84cd 0x53d6c7 0xcad8d9 0xadbcbc 0x103c48 0xcad8d9
SelenizedLight                 0xece3cc 0xd2212d 0x489100 0xad8900 0x0072d4 0xca4898 0x009c8f 0x909995 0xd5cdb6 0xcc1729 0x428b00 0xa78300 0x006dce 0xc44392 0x00978a 0x3a4d53 0x53676d 0xfbf3db 0x3a4d53
SelenizedWhite                 0xebebeb 0xd6000c 0x1d9700 0xc49700 0x0064e4 0xdd0f9d 0x00ad9c 0x878787 0xcdcdcd 0xbf0000 0x008400 0xaf8500 0x0054cf 0xc7008b 0x009a8a 0x282828 0x474747 0xffffff 0x282828
Seoul256                       0x4e4e4e 0xd68787 0x5f865f 0xd8af5f 0x85add4 0xd7afaf 0x87afaf 0xd0d0d0 0x626262 0xd75f87 0x87af87 0xffd787 0xadd4fb 0xffafaf 0x87d7d7 0xe4e4e4 0xd0d0d0 0x3a3a3a 0xd0d0d0
Seoul256Light                  0x4e4e4e 0xaf5f5f 0x5f885f 0xaf8760 0x5f87ae 0x875f87 0x5f8787 0xe4e4e4 0x3a3a3a 0x870100 0x005f00 0xd8865f 0x0087af 0x87025f 0x008787 0xeeeeee 0x4e4e4e 0xdadada 0x4e4e4e
Seoulism                       0x101114 0xE94536 0x22D2B5 0xFF9F3E 0x2D5CE6 0x9C5CEB 0x2C9DD6 0xE0E0DC 0x242630 0xEE6962 0x53DCBA 0xFFC068 0x5B80EC 0xC680EF 0x5AB3DF 0xE7E7E4 0xECECE9 0x101114 0xECECE9
Seti                           0x323232 0xC22832 0x8EC43D 0xE0C64F 0x43A5D5 0x8B57B5 0x8EC43D 0xEEEEEE 0x323232 0xC22832 0x8EC43D 0xE0C64F 0x43A5D5 0x8B57B5 0x8EC43D 0xFFFFFF 0xCACECD 0x111213 0xCACECD
Shaman                         0x012026 0xB2302D 0x00A941 0x5E8BAA 0x449A86 0x00599D 0x5D7E19 0x405555 0x384451 0xFF4242 0x2AEA5E 0x8ED4FD 0x61D5BA 0x1298FF 0x98D028 0x58FBD6 0x405555 0x001015 0x405555
Shel                           0x2C2423 0xAB2463 0x6CA323 0xAB6423 0x2C64A2 0x6C24A2 0x2CA363 0x918988 0x918988 0xF588B9 0xC2EE86 0xF5BA86 0x8FBAEC 0xC288EC 0x8FEEB9 0xF5EEEC 0x4882CD 0x2A201F 0x4882CD
Slate                          0x222222 0xE2A8BF 0x81D778 0xC4C9C0 0x264B49 0xA481D3 0x15AB9C 0x02C5E0 0xFFFFFF 0xFFCDD9 0xBEFFA8 0xD0CCCA 0x7AB0D2 0xC5A7D9 0x8CDFE0 0xE0E0E0 0x35B1D2 0x222222 0x35B1D2
Smyck                          0x000000 0xC75646 0x8EB33B 0xD0B03C 0x72B3CC 0xC8A0D1 0x218693 0xB0B0B0 0x5D5D5D 0xE09690 0xCDEE69 0xFFE377 0x9CD9F0 0xFBB1F9 0x77DFD8 0xF7F7F7 0xF7F7F7 0x242424 0xF7F7F7
Snazzy                         0x282A36 0xFF5C57 0x5AF78E 0xF3F99D 0x57C7FF 0xFF6AC1 0x9AEDFE 0xF1F1F0 0x686868 0xFF5C57 0x5AF78E 0xF3F99D 0x57C7FF 0xFF6AC1 0x9AEDFE 0xEFF0EB 0xEFF0EB 0x282A36 0x97979B
SoftServer                     0x000000 0xA2686A 0x9AA56A 0xA3906A 0x6B8FA3 0x6A71A3 0x6BA58F 0x99A3A2 0x666C6C 0xDD5C60 0xBFDF55 0xDEB360 0x62B1DF 0x606EDF 0x64E39C 0xD2E0DE 0x99A3A2 0x242626 0x99A3A2
SolarizedDarcula               0x25292A 0xF24840 0x629655 0xB68800 0x2075C7 0x797FD4 0x15968D 0xD2D8D9 0x25292A 0xF24840 0x629655 0xB68800 0x2075C7 0x797FD4 0x15968D 0xD2D8D9 0xD2D8D9 0x3D3F41 0xD2D8D9
SolarizedDark                  0x073642 0xDC322F 0x859900 0xCF9A6B 0x268BD2 0xD33682 0x2AA198 0xEEE8D5 0x657B83 0xCB4B16 0x859900 0xCF9A6B 0x6c71c4 0xD33682 0x2AA198 0xFDF6E3 0x839496 0x002B36 0x839496
SolarizedDarkHigherContrast    0x002831 0xD11C24 0x6CBE6C 0xA57706 0x2176C7 0xC61C6F 0x259286 0xEAE3CB 0x006488 0xF5163B 0x51EF84 0xB27E28 0x178EC8 0xE24D8E 0x00B39E 0xFCF4DC 0x9CC2C3 0x001E27 0x9CC2C3
SolarizedLight                 0xEEE8D5 0xDC322F 0x859900 0xB58900 0x268BD2 0xD33682 0x2AA198 0x002B36 0x657b83 0xCB4B16 0x859900 0xB58900 0x6C71C4 0xD33682 0x2AA198 0x073642 0x657B83 0xFDF6E3 0x657B83
Sonokai                        0x2C2E34 0xFC5D7C 0x9ED072 0xE7C664 0xF39660 0xB39DF3 0x76CCE0 0xE2E2E3 0x7F8490 0xFC5D7C 0x9ED072 0xE7C664 0xF39660 0xB39DF3 0x76CCE0 0xE2E2E3 0xE2E2E3 0x2C2E34 0xE2E2E3
Spacedust                      0x6E5346 0xE35B00 0x5CAB96 0xE3CD7B 0x0F548B 0xE35B00 0x06AFC7 0xF0F1CE 0x684C31 0xFF8A3A 0xAECAB8 0xFFC878 0x67A0CE 0xFF8A3A 0x83A7B4 0xFEFFF1 0xECF0C1 0x0A1E24 0xECF0C1
Spacegray                      0x000000 0xB04B57 0x87B379 0xE5C179 0x7D8FA4 0xA47996 0x85A7A5 0xB3B8C3 0x000000 0xB04B57 0x87B379 0xE5C179 0x7D8FA4 0xA47996 0x85A7A5 0xFFFFFF 0xB3B8C3 0x20242D 0xB3B8C3
SpacegrayEighties              0x15171C 0xEC5F67 0x81A764 0xFEC254 0x5486C0 0xBF83C1 0x57C2C1 0xEFECE7 0x555555 0xFF6973 0x93D493 0xFFD256 0x4D84D1 0xFF55FF 0x83E9E4 0xFFFFFF 0xBDBAAE 0x222222 0xBDBAAE
